0, 0.067095
1, 0.105350
2, 0.000000
3, 0.000000
4, 0.000000
5, 0.003018
6, 0.000000
7, 0.000000
8, 0.000000
9, 0.000000
10, 0.000000
11, 0.000000
12, 0.013596
13, 0.000000
14, 0.000000
15, 0.000000
16, 0.000000
17, 0.000000
18, 0.000000
19, 0.015908
20, 0.111240
21, 0.000000
22, 0.000000
23, 0.000000
24, 0.000000
25, 0.000000
26, 0.000000
27, 0.000000
28, 0.000000
29, 0.714640
30, 0.000000
31, 0.000000
32, 0.000000
33, 0.021068
34, 0.000000
35, 0.000000
36, 0.017754
37, 0.000000
38, 0.351880
39, 0.000000
40, 0.000000
41, 0.000000
42, 0.000000
43, 0.000000
44, 0.000000
45, 0.000000
46, 0.000000
47, 0.000000
48, 0.119540
49, 0.000000
50, 0.000000
51, 0.000000
52, 0.000006
53, 0.000000
54, 0.035179
55, 0.000000
56, 0.029342
57, 0.000000
58, 0.098601
59, 0.000000
60, 0.000000
61, 0.005844
62, 0.000000
63, 0.000000
64, 0.000000
65, 0.000000
66, 0.000000
67, 0.000000
68, 0.000000
69, 0.000000
70, 0.000000
71, 0.012255
72, 0.066881
73, 0.000000
74, 0.001140
75, 0.000000
76, 0.071605
77, 0.055812
78, 0.024806
79, 0.020242
80, 0.046673
81, 0.000000
82, 0.000000
83, 0.000000
84, 0.000000
85, 0.000000
86, 0.000000
87, 0.000000
88, 0.000000
89, 0.000000
90, 0.000000
91, 0.000000
92, 0.081083
93, 0.000000
94, 0.000000
95, 0.011022
96, 0.000000
97, 0.000000
98, 0.000000
99, 0.094639
100, 0.011052
101, 0.000000
